#==================================
# 威注音字詞頻格式，全文除了漢字與注音以外必須是半形英數。
# -------------------
# 格式順序是：漢字或字詞＆頻次。編碼統一使用 UTF8 萬國碼。
# 每一行的每一項之間必須用單個 TAB 制表符號來隔開，行尾不要留空格。
# 每一條詞項在所有 freq 開頭的檔案內只能出現一次，否則可能會造成詞頻失調。
# 注釋必須在單獨的行內、且由西文井號字符開行頭。
# ------------------
# 「BPMFBase-cht」內的字所對應的「國教院」詞頻數據。
# 單個漢字的字頻數據分布太陡峭、會與詞搶詞頻，所以都做了對數處理。
# 處理公式：處理後的單個漢字的詞頻=LOG((處理前的單個漢字的詞頻+1)*1.2)*1000
# =================================

光	5246
全	6260
共	5713
关	0
兴	0
再	6259
军	0
农	0
冰	4691
冱	2
冲	0
决	0
凫	0
凼	0
刎	54
刑	4304
划	0
刖	17
列	4640
刘	0
则	0
刚	0
创	0
劣	2027
动	0
匈	381
匠	559
匡	637
华	0
协	0
印	4429
危	3770
压	0
厌	0
厍	0
厾	0
吁	252
吃	5770
各	6273
吆	50
合	4534
吉	3477
吊	4215
吋	4748
同	5659
名	6261
后	4055
吏	479
吐	4472
向	6127
吒	29
吓	0
吕	0
吖	7
吗	0
囝	231
回	5491
囟	24
因	6200
囡	81
团	0
在	7138
圩	59
圪	2
圫	0
圬	5
圭	240
圮	21
圯	35
地	6182
圲	0
圳	3062
圹	0
场	0
壮	0
夙	419
多	6372
夷	1001
夸	104
夹	0
夺	0
夼	0
奸	1546
她	6497
奼	352
好	6169
妁	9
如	5834
妃	3767
妄	481
妆	0
妇	0
妈	0
孖	13
字	5235
存	4529
孙	0
宅	4304
宇	365
守	4591
安	4520
寺	3936
寻	0
导	0
尖	4010
尘	0
尥	0
尧	0
尽	0
屹	79
屺	4
屼	0
屾	0
屿	0
岁	0
岂	0
州	4175
巩	0
帆	3727
师	0
年	6597
并	183
庄	0
庆	0
异	0
式	4792
弛	228
当	0
忏	0
忖	693
忙	4960
戌	237
戍	169
戎	1052
戏	0
成	5576
托	3992
扛	4359
扞	26
扣	4426
扦	207
执	0
扩	0
扪	0
扫	0
扬	0
收	5120
旨	2404
早	5381
旬	3985
旭	2615
旮	98
旯	23
曲	4299
曳	278
有	7008
朱	4582
朳	2
朴	1052
朵	4424
朸	0
机	0
朽	124
杀	0
杂	0
权	0
次	6319
欢	0
此	6048
死	5252
毕	0
氖	17
氘	60
汆	1315
汊	102
汋	0
汎	320
汐	376
汔	32
汕	401
汗	4194
汙	2768
汛	2745
汜	13
汝	3272
江	4770
池	4413
污	1363
汤	0
灯	0
灰	4294
爷	0
牝	97
牟	1027
犴	18
犷	0
犸	0
玎	7
玑	0
甪	8
百	5406
癿	0
礼	0
竹	4677
米	5280
糸	85
纡	0
红	0
纣	0
纤	0
纥	0
约	0
级	0
纨	0
纩	0
纪	0
纫	0
缶	68
网	0
羊	4637
羽	3851
老	5555
考	4939
而	6400
耒	22
耳	4564
聿	110
肉	4996
肋	1086
肌	2605
臣	3897
自	5575
至	6179
臼	331
舌	4006
舛	161
舟	4001
艮	131
色	4606
艽	29
艾	2535
艿	13
节	0
虫	326
血	4861
行	5343
衣	4222
西	4989
观	0
讲	0
讳	0
讴	0
讵	0
讶	0
讷	0
许	0
讹	0
论	0
讻	0
讼	0
讽	0
设	0
访	0
诀	0
贞	0
负	0
轨	0
边	0
辽	0
邗	2
邘	0
邙	11
邛	22
邝	0
钆	0
钇	0
闫	0
闭	0
问	0
闯	0
阡	91
页	0
饧	0
驮	0
驯	0
驰	0
齐	0
两	0
严	0
丽	0
串	4245
乱	0
亨	1492
亩	0
伭	0
伯	3736
估	4260
伲	0
伴	4385
伶	356
伸	4100
伺	232
似	4686
伽	191
伾	0
佁	0
佃	537
但	6590
佇	285
佈	1173
位	6099
低	5399
住	5455
佐	3678
佑	1252
体	0
佔	5093
何	5171
佖	1
佗	50
佘	469
余	4244
佚	106
佛	4511
作	5341
佝	10
佞	137
佟	205
你	6080
佣	186
佥	0
克	3904
兌	4379
免	4963
兑	0
兵	4545
冏	348
况	0
冶	185
冷	4918
冻	0
初	5354
删	0
判	4819
別	5182
刨	1301
利	4445
刪	3961
别	0
刬	0
刭	0
助	4284
努	718
劫	4081
劬	11
劭	47
励	0
劲	0
劳	0
匣	422
医	0
卣	22
卤	0
即	5731
却	0
卵	4084
县	0
君	4515
吝	68
吞	4232
吟	2015
吠	3224
吡	0
吣	0
否	2045
吧	5321
吨	0
吩	28
含	4996
听	0
吭	643
吮	242
启	0
吱	575
吲	2
吳	4847
吴	0
吵	4421
吶	2288
吸	4505
吹	4624
吻	4396
吼	3695
吽	77
吾	4129
呀	4719
呂	4378
呃	1584
呆	3799
呇	17
呈	4646
告	4563
呋	16
呎	4056
呐	0
呒	0
呓	0
呔	43
呕	0
呖	0
呗	0
员	0
呙	0
呛	0
呜	0
囤	712
囪	40
囫	4
园	0
困	4213
囱	0
围	0
囵	0
圻	24
圾	61
址	3801
坂	0
均	5568
坉	3
坊	1373
坋	3
坌	26
坍	842
坎	843
坏	92
坐	5290
坑	4042
坒	3
块	0
坚	0
坛	0
坜	0
坝	0
坞	0
坟	0
坠	0
壯	4090
声	0
壳	0
夾	4485
奁	0
奂	0
妊	159
妒	391
妓	1690
妖	2469
妗	34
妘	42
妙	4299
妝	4272
妞	1416
妣	17
妤	628
妥	409
妧	6
妨	91
妩	0
妪	0
妫	0
孚	291
孛	10
孜	100
孝	3096
宋	4883
完	4638
宏	3740
寿	0
尨	12
尪	1301
尬	1865
尾	4577
尿	4310
局	5411
屁	1880
层	0
屃	0
岈	0
岊	1
岌	9
岐	351
岑	394
岔	895
岖	0
岗	0
岘	0
岙	0
岚	0
岛	0
岜	0
岍	7
巫	2026
希	1770
帏	0
帐	0
庇	264
床	4892
庋	3
序	4196
庐	0
庑	0
库	0
应	0
廷	3363
弃	0
弄	4399
弟	3740
张	0
形	3794
彤	294
彷	338
役	4720
彻	0
忌	4040
忍	4379
忐	5
忑	1
忒	184
志	3771
忘	4776
忡	8
忤	40
忧	0
忪	5
快	5563
忭	1
忮	210
忱	124
忳	2
忸	68
忺	0
忻	84
忾	0
怀	0
怃	0
怄	0
怅	0
怆	0
我	6609
戒	4451
扭	3373
扮	4272
扯	3968
扰	0
扳	1213
扶	4192
批	5361
扺	460
扼	171
扽	0
找	5598
技	3643
抃	3
抄	3968
抉	22
把	6113
抑	1585
抒	661
抓	4928
抔	36
投	5077
抖	3693
抗	4780
折	5032
抚	0
抛	0
抟	0
抠	0
抡	0
抢	0
护	0
报	0
㧑	0
攸	185
改	4944
攻	4373
旰	6
旱	3963
旴	0
旵	0
时	0
旷	0
旸	0
更	6277
杄	0
杆	0
杈	88
杉	2848
杌	18
李	5068
杏	1474
材	3745
村	4955
杓	336
杕	0
杖	3365
杙	88
杜	3761
杞	250
束	3830
杠	84
条	0
来	0
杧	0
杨	0
杩	0
极	0
欤	0
步	5047
歼	0
每	6334
毐	132
氙	135
氚	82
求	5090
汞	3827
汧	4
汨	13
汩	22
汪	4235
汫	58
汭	2
汰	1391
汲	332
汴	811
汶	1065
汹	0
決	4125
汽	3810
汾	211
沁	2016
沂	191
沃	619
沄	129
沅	284
沆	260
沇	2
沈	3974
沉	4078
沌	4
沏	306
沐	651
沒	6014
沔	15
沖	4227
沘	4
沙	4420
沚	10
沛	1022
沟	0
没	0
沣	0
沤	0
沥	0
沦	0
沧	0
沨	0
沩	0
沪	0
灵	0
灶	3718
灸	199
灼	340
災	4906
灾	0
灿	0
炀	0
牠	5091
牡	1555
牢	3779
牤	0
状	0
犹	0
狁	3
狂	4512
狃	10
狄	1413
狈	0
玒	2
玓	90
玕	3
玖	310
玘	1
玙	0
玚	0
玛	0
甫	4501
甬	75
男	5402
甸	132
町	1763
疔	53
疖	0
疗	0
皁	21
皂	1367
盯	4356
矣	4121
矶	0
禿	2292
秀	4429
私	4274
秃	0
究	3484
穷	0
系	4755
纶	0
纬	0
纭	0
纮	0
纯	0
纰	0
纱	0
纲	0
纳	0
纴	0
纵	0
纷	0
纸	0
纹	0
纺	0
纻	0
纼	0
纽	0
纾	0
罕	3345
肓	10
肖	1496
肘	1438
肚	4124
肛	78
肝	4577
肟	0
肠	0
良	2258
芃	278
芄	0
芈	0
芊	99
芋	1787
芍	18
芎	1352
芏	0
芑	11
芒	941
芗	0
虬	0
見	5685
觃	0
角	4582
言	5335
证	0
诂	0
诃	0
评	0
诅	0
识	0
诇	0
诈	0
诉	0
诊	0
诋	0
诌	0
词	0
诎	0
诏	0
诐	0
译	0
诒	0
谷	3985
豆	4227
豕	111
豸	45
貝	1622
贡	0
财	0
赤	1964
走	5566
足	4405
身	5538
車	5746
轩	0
轪	0
轫	0
辛	3740
辰	1989
巡	3924
达	0
辿	5
迁	0
迂	180
迄	4984
迅	419
迆	18
过	0
迈	0
邑	2221
邠	13
邡	2
邢	951
那	5961
邦	2720
邨	18
邪	3717
邬	0
酉	1251
里	5068
针	0
钉	0
钊	0
钋	0
钌	0
闰	0
闱	0
闲	0
闳	0
间	0
闵	0
闶	0
闷	0
阪	2519
阮	4145
阱	15
防	4872
阳	0
阴	0
阵	0
阶	0
韧	0
飏	0
饨	0
饩	0
饪	0
饫	0
饬	0
饭	0
饮	0
驱	0
驲	0
驳	0
驴	0
鸠	0
鸡	0
麦	0
龟	0
並	6463
丧	0
乖	4047
乳	3807
乸	0
事	5908
些	5533
亞	3670
亟	2172
享	4655
京	3887
佩	3254
佬	243
佯	202
佰	257
佳	4994
佴	26
併	4012
佶	66
佸	1
佺	5
佻	18
佼	309
佽	8
佾	326
使	5571
侁	0
侂	0
侃	142
侄	310
來	6388
侈	231
侉	10
例	5159
侍	2196
侏	44
侑	156
侔	17
侖	183
侗	51
侘	24
供	5270
依	5758
侠	0
侣	0
侥	0
侦	0
侧	0
侨	0
侩	0
侪	0
侬	0
㑊	0
兒	3684
兔	4140
兕	12
兖	0
兩	6450
其	5411
具	5429
典	342
冼	89
冽	650
净	0
凭	0
凯	0
函	3782
刮	3981
到	6524
刳	12
制	4379
刷	4418
券	3860
刹	0
刺	4367
刻	4619
刽	0
刿	0
剀	0
剁	2001
剂	0
劼	17
劾	48
势	0
